ts,TEMPC,GUSTMph,AVGMph,HUM_,BAROMb,TRENDMb,RAINDAYMm,RAINMTHMm,RATEMm_hr,SOLARW_m2,UV,Pedestrian
2021-06-13 20:00:00,25,5,2.3,61,1024,0,0,0.8,0,70,0,430
2021-06-13 21:00:00,23.5,4,1.6,65,1024,0,0,0.8,0,16,0,345
2021-06-13 22:00:00,21.1,4,3.3,68,1024,0,0,0.8,0,0,0,183
2021-06-13 23:00:00,20,4,2.4,71,1024,0,0,0.8,0,0,0,163
2021-06-14 00:00:00,19,1,1.8,73,1023,-1,0,0.8,0,0,0,37
2021-06-14 01:00:00,17.8,4,1,74,1024,1,0,0.8,0,0,0,18
2021-06-14 02:00:00,17.3,4,0.8,75,1023,-1,0,0.8,0,0,0,8
2021-06-14 03:00:00,16.8,4,1.2,76,1022,-1,0,0.8,0,0,0,15
2021-06-14 04:00:00,16.2,2,0.2,76,1022,0,0,0.8,0,0,0,21
2021-06-14 05:00:00,15.8,0,0.7,77,1021,-1,0,0.8,0,5,0,32
2021-06-14 06:00:00,15.8,4,0,78,1022,1,0,0.8,0,30,0,98
2021-06-14 07:00:00,17.4,4,3.9,76,1022,0,0,0.8,0,183,0.6,192
2021-06-14 08:00:00,18.5,4,3.9,71,1022,0,0,0.8,0,359,1.3,264
2021-06-14 09:00:00,20.2,4,2.5,63,1022,0,0,0.8,0,506,2.5,331
2021-06-14 10:00:00,20.7,10,3.7,64,1022,0,0,0.8,0,640,4,384
2021-06-14 11:00:00,21.9,7,6.7,65,1022,0,0,0.8,0,749,5.6,597
2021-06-14 12:00:00,23.1,8,5.5,62,1022,0,0,0.8,0,816,6.7,600
2021-06-14 13:00:00,23.9,7,3,60,1022,0,0,0.8,0,745,6.7,458
2021-06-14 14:00:00,24.8,4,3.7,61,1022,0,0,0.8,0,870,7.1,478
2021-06-14 15:00:00,23.9,12,4.4,65,1022,0,0,0.8,0,715,5.5,263
2021-06-14 16:00:00,24.2,12,5.6,69,1022,0,0,0.8,0,779,4.8,435
2021-06-14 17:00:00,22.9,6,5.8,70,1022,0,0,0.8,0,258,1.8,357
2021-06-14 18:00:00,22.1,7,5.3,70,1021,-1,0,0.8,0,178,1,437
2021-06-14 19:00:00,21.4,6,3.2,73,1021,0,0,0.8,0,139,0.6,434
2021-06-14 20:00:00,19.9,4,2.8,78,1021,0,0,0.8,0,77,0,386
2021-06-14 21:00:00,18.8,4,2.3,79,1022,1,0,0.8,0,21,0,346
2021-06-14 22:00:00,17.8,2,1.6,81,1022,0,0,0.8,0,0,0,178
2021-06-14 23:00:00,16.8,4,2.5,72,1023,1,0,0.8,0,0,0,88
2021-06-15 00:00:00,15.2,6,4,73,1023,0,0,0.8,0,0,0,71
2021-06-15 01:00:00,14.4,6,5.1,70,1023,0,0,0.8,0,0,0,102
2021-06-15 02:00:00,13.8,8,2.8,70,1023,0,0,0.8,0,0,0,9
2021-06-15 03:00:00,13.3,5,3.2,72,1023,0,0,0.8,0,0,0,8
2021-06-15 04:00:00,12.5,5,3.2,75,1022,-1,0,0.8,0,0,0,30
2021-06-15 05:00:00,11.9,2,1.6,77,1022,0,0,0.8,0,0,0,33
2021-06-15 06:00:00,11.8,4,1.2,78,1023,1,0,0.8,0,35,0,125
2021-06-15 07:00:00,12.6,4,3.8,77,1023,0,0,0.8,0,137,0.6,258
2021-06-15 08:00:00,14.3,7,3.9,73,1023,0,0,0.8,0,341,1.3,267
2021-06-15 09:00:00,15.9,4,2.1,67,1023,0,0,0.8,0,512,2.6,322
2021-06-15 10:00:00,17.7,4,1.4,63,1023,0,0,0.8,0,668,4.3,456
2021-06-15 11:00:00,19.3,2,3.8,56,1023,0,0,0.8,0,754,5.8,715
2021-06-15 12:00:00,20.3,5,2.3,56,1022,-1,0,0.8,0,819,7.1,761
2021-06-15 13:00:00,21.9,4,2.5,52,1022,0,0,0.8,0,854,7.5,607
2021-06-15 14:00:00,23.2,4,2.1,45,1021,-1,0,0.8,0,875,7.4,475
2021-06-15 15:00:00,23.4,4,3.8,48,1021,0,0,0.8,0,816,6.3,298
2021-06-15 16:00:00,23.2,10,3.3,51,1020,-1,0,0.8,0,724,4.7,144
2021-06-15 17:00:00,23.3,7,5.9,42,1020,0,0,0.8,0,601,3.1,74
2021-06-15 18:00:00,23.7,6,3,45,1019,-1,0,0.8,0,461,1.8,330
2021-06-15 19:00:00,24.1,7,2.4,44,1017.9,-1,0,0.8,0,306,0.8,414
2021-06-15 20:00:00,24.1,2,0.5,45,1017.9,0,0,0.8,0,33,0,424
2021-06-15 21:00:00,21.8,4,3,58,1017.9,0,0,0.8,0,14,0,437
2021-06-15 22:00:00,20.1,5,2.9,64,1016.9,-1,0,0.8,0,0,0,381
2021-06-15 23:00:00,18.3,2,1.8,63,1016.9,0,0,0.8,0,0,0,91
2021-06-16 00:00:00,17.1,4,1.6,67,1016.9,0,0,0.8,0,0,0,100
2021-06-16 01:00:00,16.3,4,1.4,69,1015.9,-1,0,0.8,0,0,0,93
2021-06-16 02:00:00,16.1,0,0,70,1015.9,0,0,0.8,0,0,0,17
2021-06-16 03:00:00,15.9,4,1.4,71,1014.9,-1,0,0.8,0,0,0,5
2021-06-16 04:00:00,15.3,4,0.8,73,1014.9,0,0,0.8,0,0,0,19
2021-06-16 05:00:00,14.6,2,0.5,77,1013.9,-1,0,0.8,0,5,0,48
2021-06-16 06:00:00,13.9,0,0,81,1012.9,-1,0,0.8,0,25,0,114
2021-06-16 07:00:00,16.3,4,1.5,78,1012.9,0,0,0.8,0,202,0.6,247
2021-06-16 08:00:00,17.5,1,0,77,1012.9,0,0,0.8,0,357,1.3,225
2021-06-16 09:00:00,18.7,4,2,71,1012.9,0,0,0.8,0,515,2.4,342
2021-06-16 10:00:00,19.8,7,2.2,70,1012.9,0,0,0.8,0,652,3.8,410
2021-06-16 11:00:00,21.2,5,5.3,56,1011.9,-1,0,0.8,0,758,5.4,827
2021-06-16 12:00:00,21.7,6,5.6,52,1011.9,0,0,0.8,0,842,6.6,740
2021-06-16 13:00:00,22.4,9,4.5,48,1011.9,0,0,0.8,0,877,6.9,456
2021-06-16 14:00:00,23.3,2,2.4,48,1010.8,-1,0,0.8,0,914,5.2,599
2021-06-16 15:00:00,23.4,9,4,50,1010.8,0,0,0.8,0,851,5.9,374
2021-06-16 16:00:00,21.9,4,5.6,51,1010.2,-0.7,0,0.8,0,239,1.9,354
2021-06-16 17:00:00,22.9,9,5.4,53,1010.2,0,0,0.8,0,636,3,346
2021-06-16 18:00:00,22.9,7,4.7,56,1010.2,0,0,0.8,0,206,1.1,569
2021-06-16 19:00:00,23.1,8,3.1,58,1010.2,0,0,0.8,0,169,0.7,524
2021-06-16 20:00:00,22.1,9,3.7,63,1009.1,-1,0,0.8,0,54,0,446
2021-06-16 21:00:00,20.7,8,3.7,73,1009.1,0,0,0.8,0,12,0,382
2021-06-16 22:00:00,19.4,6,3.5,79,1010.2,1,0.2,1,0,0,0,158
2021-06-16 23:00:00,17.7,4,2.5,85,1010.2,0,0.2,1,0,0,0,57
2021-06-17 00:00:00,16.9,7,2.1,89,1010.2,0,0,1.2,0,0,0,39
2021-06-17 01:00:00,16.4,4,1.8,91,1010.2,0,0.2,1.4,0,0,0,53
2021-06-17 02:00:00,15.9,4,1.8,92,1010.2,0,1.4,2.6,0.6,0,0,6
2021-06-17 03:00:00,15.8,2,0.9,93,1009.1,-1,3,4.2,1.8,0,0,18
2021-06-17 04:00:00,15.8,2,1,94,1009.1,0,3.4,4.6,0,0,0,30
2021-06-17 05:00:00,15.7,4,1.3,94,1010.2,1,3.4,4.6,0,0,0,34
2021-06-17 06:00:00,15.2,4,3.5,94,1009.1,-1,3.4,4.6,0,21,0,127
2021-06-17 07:00:00,15.1,4,1.8,94,1010.2,1,3.4,4.6,0,25,0,244
2021-06-17 08:00:00,15.3,5,3.5,94,1010.8,0.7,3.4,4.6,0,151,0.7,232
2021-06-17 09:00:00,15.6,4,3.7,91,1010.8,0,3.4,4.6,0,62,0.6,263
2021-06-17 10:00:00,15.7,5,4.6,91,1010.8,0,3.4,4.6,0,204,1.8,396
2021-06-17 11:00:00,16.1,5,1.4,89,1010.8,0,3.4,4.6,0,183,1.6,593
2021-06-17 12:00:00,16.9,4,1.5,86,1010.8,0,3.4,4.6,0,290,2.6,653
2021-06-17 13:00:00,17.8,5,1,83,1011.9,1,3.4,4.6,0,397,3.4,456
2021-06-17 14:00:00,18.8,4,3,78,1011.9,0,3.6,4.8,0,320,2.9,478
2021-06-17 15:00:00,19.3,1,1,77,1012.9,1,3.6,4.8,0,255,2.3,436
2021-06-17 16:00:00,19.8,7,2.5,74,1012.9,0,3.6,4.8,0,469,3.1,471
2021-06-17 17:00:00,20,4,3,74,1012.9,0,3.6,4.8,0,260,1.6,495
2021-06-17 18:00:00,20.1,4,1.2,73,1012.9,0,3.6,4.8,0,142,0.7,534
2021-06-17 19:00:00,19.8,4,2.2,75,1013.9,1,3.6,4.8,0,67,0,506
2021-06-17 20:00:00,19.1,4,2.3,76,1013.9,0,3.6,4.8,0,30,0,509
2021-06-17 21:00:00,18.7,5,3.2,74,1013.9,0,3.6,4.8,0,14,0,337
2021-06-17 22:00:00,18.1,5,2.8,73,1013.9,0,3.6,4.8,0,0,0,194
2021-06-17 23:00:00,17.5,6,3.8,74,1014.9,1,3.6,4.8,0,0,0,168
2021-06-18 00:00:00,17,8,3.7,75,1014.9,0,0,4.8,0,0,0,80
2021-06-18 01:00:00,16.4,12,7.1,73,1014.9,0,0,4.8,0,0,0,126
2021-06-18 02:00:00,15.8,9,4.1,61,1014.9,0,0,4.8,0,0,0,11
2021-06-18 03:00:00,15.4,12,3.1,62,1014.9,0,0,4.8,0,0,0,23
2021-06-18 04:00:00,14.9,15,9.2,69,1014.9,0,0,4.8,0,0,0,30
2021-06-18 05:00:00,14.6,8,3.8,74,1014.9,0,0,4.8,0,0,0,32
2021-06-18 06:00:00,14.2,9,3.6,76,1014.9,0,0,4.8,0,7,0,137
2021-06-18 07:00:00,14.1,9,6.4,77,1014.9,0,0,4.8,0,30,0,218
2021-06-18 08:00:00,14.5,6,3.8,75,1014.9,0,0,4.8,0,70,0.5,266
2021-06-18 09:00:00,15.1,9,6.8,76,1014.9,0,0,4.8,0,149,1.1,311
2021-06-18 10:00:00,15.4,12,4.1,75,1014.9,0,0,4.8,0,207,1.6,451
2021-06-18 11:00:00,15.4,13,4.4,77,1014.9,0,0,4.8,0,139,1.3,581
2021-06-18 12:00:00,15.1,18,6.9,81,1014.9,0,0,4.8,0,81,0.8,601
2021-06-18 13:00:00,14.3,16,6.2,84,1014.1,-0.7,0,4.8,0,165,1.5,488
2021-06-18 14:00:00,14.5,10,6.9,86,1014,-0.2,0,4.8,0,190,1.8,533
2021-06-18 15:00:00,14.6,8,4.4,86,1014,0,0,4.8,0,93,0.9,403
2021-06-18 16:00:00,14.4,8,2.2,87,1014,0,0,4.8,0,86,0.8,503
2021-06-18 17:00:00,13.8,8,4.3,91,1014,0,0,4.8,0,132,0.9,549
2021-06-18 18:00:00,13.7,9,2.8,90,1014.1,0.1,0,4.8,0,51,0,643
2021-06-18 19:00:00,13.9,5,3,89,1014.3,0.2,0,4.8,0,51,0,515
2021-06-18 20:00:00,14,9,3.8,87,1014.3,0,0,4.8,0,35,0,457
2021-06-18 21:00:00,14.1,6,3.2,87,1014.5,0.2,0,4.8,0,9,0,833
2021-06-18 22:00:00,13.8,9,2.6,87,1015,0.5,0,4.8,0,0,0,511
2021-06-18 23:00:00,13.8,4,1.2,88,1015.4,0.4,0,4.8,0,0,0,375
2021-06-19 00:00:00,13.2,4,0.9,87,1015.4,0,0,4.8,0,0,0,186
2021-06-19 01:00:00,12.8,4,1.7,87,1015.3,-0.1,0,4.8,0,0,0,190
2021-06-19 02:00:00,12.8,5,2.4,88,1015.1,-0.2,0,4.8,0,0,0,73
2021-06-19 03:00:00,12.7,4,0.9,87,1015.1,0,0,4.8,0,0,0,21
2021-06-19 04:00:00,12.8,4,1.4,87,1014.9,-0.3,0,4.8,0,0,0,18
2021-06-19 05:00:00,12.7,4,2.4,88,1015.3,0.5,0,4.8,0,0,0,17
2021-06-19 06:00:00,12.6,2,1.5,87,1015.8,0.5,0,4.8,0,19,0,60
2021-06-19 07:00:00,12.7,4,3.2,86,1015.5,-0.3,0,4.8,0,33,0,94
2021-06-19 08:00:00,12.7,4,0.9,85,1015.5,0.1,0,4.8,0,100,0.6,239
2021-06-19 09:00:00,13.6,5,2,82,1015.2,-0.4,0,4.8,0,160,1,413
2021-06-19 10:00:00,13.4,4,2,83,1015,-0.1,0,4.8,0,102,0.9,667
2021-06-19 11:00:00,13.9,7,3.7,82,1014.9,0,0,4.8,0,192,1.6,805
2021-06-19 12:00:00,14.3,6,2.8,81,1014.8,-0.2,0,4.8,0,188,1.8,1047
2021-06-19 13:00:00,14.7,9,5.6,80,1014.1,-0.7,0,4.8,0,295,2.6,1179
2021-06-19 14:00:00,15.2,7,3.2,79,1013.7,-0.4,0,4.8,0,199,1.8,1079
2021-06-19 15:00:00,14.9,8,4.3,81,1013,-0.7,0,4.8,0,139,1.2,1237
2021-06-19 16:00:00,15,9,6.9,83,1012.5,-0.5,0,4.8,0,81,0.7,948
2021-06-19 17:00:00,15.3,10,4.3,80,1011.9,-0.6,0,4.8,0,102,0.7,764
2021-06-19 18:00:00,14.9,7,4.4,82,1011.1,-0.8,0,4.8,0,47,0,707
2021-06-19 19:00:00,14.5,6,5.3,85,1010.6,-0.6,0,4.8,0,19,0,603
2021-06-19 20:00:00,14.2,4,2.8,89,1009.6,-0.9,0.4,5.2,0,16,0,440
2021-06-19 21:00:00,14.1,4,1.5,91,1010,0.4,1.2,6,1.2,5,0,144
2021-06-19 22:00:00,13.8,4,2.3,92,1010,0,2.8,7.6,1.8,0,0,146
2021-06-19 23:00:00,13.8,1,0.7,93,1009.6,-0.4,4.4,9.2,1.2,0,0,72
2021-06-20 00:00:00,13.7,4,1,93,1009.2,-0.4,0,10.6,1.8,0,0,56
2021-06-20 01:00:00,13.7,2,1.5,94,1008.6,-0.5,1.2,11.8,3.6,0,0,33
2021-06-20 02:00:00,13.4,5,2.5,94,1008,-0.6,1.2,11.8,0,0,0,38
2021-06-20 03:00:00,13.3,4,1.8,95,1007.5,-0.5,1.2,11.8,0,0,0,25
2021-06-20 04:00:00,13,12,4.6,95,1007.3,-0.1,1.2,11.8,0,0,0,6
2021-06-20 05:00:00,12.8,7,2.4,95,1007.4,0,1.2,11.8,0,0,0,12
2021-06-20 06:00:00,12.8,8,4.6,95,1007.5,0.2,2.6,13.2,1.8,14,0,25
2021-06-20 07:00:00,12.8,4,3.1,95,1007.8,0.3,3.4,14,1.2,19,0,45
2021-06-20 08:00:00,12.8,7,3.8,96,1008,0.1,4.2,14.8,0.6,49,0,107
2021-06-20 09:00:00,13.2,5,2.4,96,1008,0.1,4.2,14.8,0,77,0.6,324
2021-06-20 10:00:00,13.6,4,2.9,95,1008.4,0.4,4.4,15,0,79,0.7,557
2021-06-20 11:00:00,14.3,6,5.6,93,1008.3,-0.1,4.4,15,0,174,1.7,389
2021-06-20 12:00:00,14.4,5,2,92,1008.3,0.1,4.4,15,0,183,2,456
2021-06-20 13:00:00,14.6,5,2.1,92,1008.2,-0.1,4.4,15,0,253,2.4,432
2021-06-20 14:00:00,14.4,4,2.6,92,1008.3,0.1,4.4,15,0,113,1.3,395
2021-06-20 15:00:00,14.7,6,2.9,93,1008.4,0,4.4,15,0,132,1.4,346
2021-06-20 16:00:00,14.9,8,3.1,94,1008.3,0,4.6,15.2,0.6,260,2.1,401
2021-06-20 17:00:00,14.7,10,5.5,94,1008.1,-0.1,5,15.6,0,183,1.4,420
2021-06-20 18:00:00,14.5,10,1.8,94,1008,-0.2,5,15.6,0,63,0.6,445
2021-06-20 19:00:00,14.3,12,5.4,93,1008.3,0.3,5,15.6,0,58,0,356
2021-06-20 20:00:00,14,5,4.5,93,1008.8,0.5,5,15.6,0,14,0,296
2021-06-20 21:00:00,13.7,7,2.3,92,1009.1,0.3,5,15.6,0,0,0,236
2021-06-20 22:00:00,13.5,10,3.5,92,1009.5,0.3,5,15.6,0,0,0,165
2021-06-20 23:00:00,13.4,6,2.6,92,1009.6,0.2,5,15.6,0,0,0,135
2021-06-21 00:00:00,13.2,10,2.8,91,1009.8,0.2,0,15.6,0,0,0,22
2021-06-21 01:00:00,12.9,5,3.5,91,1009.4,-0.3,0,15.6,0,0,0,31
2021-06-21 02:00:00,12.6,7,2.4,91,1009.4,-0.1,0,15.6,0,0,0,10
2021-06-21 03:00:00,12.3,9,2.2,92,1009.5,0.2,0,15.6,0,0,0,19
2021-06-21 04:00:00,12.3,7,4.3,92,1009.5,0,0,15.6,0,0,0,30
2021-06-21 05:00:00,11.4,7,6.9,91,1010,0.4,0,15.6,0,0,0,35
2021-06-21 06:00:00,10.8,4,1.5,91,1010.6,0.6,0,15.6,0,28,0,121
2021-06-21 07:00:00,10.6,9,3.3,92,1010.9,0.3,0,15.6,0,54,0,202
2021-06-21 08:00:00,10.9,9,2.1,92,1011.3,0.4,0,15.6,0,93,0.5,240
2021-06-21 09:00:00,11.7,12,3.6,90,1011.9,0.5,0,15.6,0,128,0.8,315
2021-06-21 10:00:00,12.4,9,1.7,87,1012.1,0.3,0,15.6,0,209,1.5,388
2021-06-21 11:00:00,13.5,7,4.7,82,1012.4,0.3,0,15.6,0,181,1.5,647
2021-06-21 12:00:00,14.3,12,3.6,77,1012.7,0.3,0,15.6,0,232,2,666
2021-06-21 13:00:00,15.2,12,5.4,75,1013.1,0.3,0,15.6,0,271,2.3,462
2021-06-21 14:00:00,15.3,8,4.5,74,1013.2,0.2,0,15.6,0,325,2.7,544
2021-06-21 15:00:00,15.8,10,6.2,70,1013.5,0.3,0,15.6,0,359,2.7,504
2021-06-21 16:00:00,16.3,14,4.7,68,1014,0.5,0,15.6,0,329,2.3,452
2021-06-21 17:00:00,16.2,8,4.6,68,1014.4,0.4,0,15.6,0,176,1.1,458
2021-06-21 18:00:00,16.1,8,7.4,68,1014.8,0.5,0,15.6,0,127,0.7,422
2021-06-21 19:00:00,15.7,6,3.8,71,1015.5,0.6,0,15.6,0,40,0,394
2021-06-21 20:00:00,14.8,7,1.6,76,1016.1,0.6,0,15.6,0,33,0,531
2021-06-21 21:00:00,14.2,7,3,81,1017,0.9,0,15.6,0,0,0,152
2021-06-21 22:00:00,13.7,10,5.8,87,1017.7,0.7,0,15.6,0,0,0,82
2021-06-21 23:00:00,12.6,7,1.5,89,1018.2,0.5,0,15.6,0,0,0,108
2021-06-22 00:00:00,12.2,7,5.2,90,1018.4,0.2,0,15.6,0,0,0,80
2021-06-22 01:00:00,11.7,8,3.2,89,1018.7,0.3,0,15.6,0,0,0,83
2021-06-22 02:00:00,11.4,12,3,87,1019,0.3,0,15.6,0,0,0,2
2021-06-22 03:00:00,11.3,5,3.2,87,1019.3,0.3,0,15.6,0,0,0,6
2021-06-22 04:00:00,10.8,9,3.8,89,1019.4,0.1,0,15.6,0,0,0,20
2021-06-22 05:00:00,10.4,8,2.9,90,1019.8,0.4,0,15.6,0,0,0,38
2021-06-22 06:00:00,10.4,8,3.6,90,1020,0.2,0,15.6,0,28,0,122
2021-06-22 07:00:00,10.6,9,3.5,89,1020.5,0.4,0,15.6,0,84,0,285
2021-06-22 08:00:00,12.4,14,4,81,1020.9,0.4,0,15.6,0,512,1.2,235
2021-06-22 09:00:00,13.7,8,4.9,74,1021.1,0.1,0,15.6,0,529,2.3,348
2021-06-22 10:00:00,14.7,12,5.4,67,1021,0.1,0,15.6,0,315,2.4,397
2021-06-22 11:00:00,14.9,9,5.8,61,1021.3,0.3,0.2,15.8,0,227,2.7,715
2021-06-22 12:00:00,16,15,3.5,58,1021.3,0,0.2,15.8,0,972,6.7,821
2021-06-22 13:00:00,17.5,7,5.6,52,1021.3,-0.1,0.2,15.8,0,338,4.1,606
2021-06-22 14:00:00,17.6,13,7.7,51,1021.5,0.2,0.2,15.8,0,369,3.2,548
2021-06-22 15:00:00,18.4,13,2.8,50,1021.6,0.2,0.2,15.8,0,1023,6,518
2021-06-22 16:00:00,17.5,10,3.7,51,1021.6,0,0.2,15.8,0,250,1.8,539
2021-06-22 17:00:00,17.6,8,4.1,53,1021.7,0.1,0.2,15.8,0,176,1.5,425
2021-06-22 18:00:00,17.2,9,3,52,1022.1,0.3,0.2,15.8,0,151,0.8,453
2021-06-22 19:00:00,17.3,7,3,53,1022.2,0.2,0.2,15.8,0,387,0.7,401
2021-06-22 20:00:00,16.8,7,3,54,1022.4,0.1,0.2,15.8,0,54,0,336
2021-06-22 21:00:00,15.8,1,0,58,1022.7,0.3,0.2,15.8,0,18,0,476
2021-06-22 22:00:00,14.4,0,0,63,1023.2,0.5,0.2,15.8,0,0,0,313
2021-06-22 23:00:00,13.2,0,0,69,1023.3,0.2,0.2,15.8,0,0,0,175
2021-06-23 00:00:00,12.2,0,0,72,1023.5,0.2,0,15.8,0,0,0,122
2021-06-23 01:00:00,11.2,0,0,73,1023.6,0.1,0,15.8,0,0,0,150
2021-06-23 02:00:00,10.5,0,0,80,1023.5,-0.1,0,15.8,0,0,0,25
2021-06-23 03:00:00,9.3,0,0,80,1023.5,0,0,15.8,0,0,0,29
2021-06-23 04:00:00,9,0,0,84,1023.6,0,0,15.8,0,0,0,29
2021-06-23 05:00:00,8.4,0,0,86,1023.7,0.3,0,15.8,0,5,0,28
2021-06-23 06:00:00,8.6,0,0,88,1024,0.2,0,15.8,0,30,0,126
2021-06-23 07:00:00,11.4,2,1.6,87,1024.3,0.2,0,15.8,0,190,0.6,173
2021-06-23 08:00:00,14.1,4,1.2,75,1024.5,0.2,0,15.8,0,352,1.2,347
2021-06-23 09:00:00,15.5,4,2.3,69,1024.3,-0.2,0,15.8,0,508,2.2,157
2021-06-23 10:00:00,16.7,4,2,63,1024.1,-0.1,0,15.8,0,650,3.5,183
2021-06-23 11:00:00,18.3,4,4.5,52,1023.8,-0.3,0,15.8,0,766,4.8,235
2021-06-23 12:00:00,19.1,5,1.7,50,1023.6,-0.3,0,15.8,0,889,6.2,183
2021-06-23 13:00:00,19.4,4,2.1,45,1024,0.4,0,15.8,0,909,6.7,112
2021-06-23 14:00:00,20.6,4,1.3,45,1024,0,0,15.8,0,909,6.6,75
2021-06-23 15:00:00,21.1,8,3.2,46,1024,0,0,15.8,0,789,5.4,49
2021-06-23 16:00:00,20.6,6,3,49,1024,0,0,15.8,0,424,3.3,143
2021-06-23 17:00:00,19.7,9,7.2,50,1024,0,0,15.8,0,404,2.3,141
2021-06-23 18:00:00,17.9,10,5.1,63,1022.5,-1,0,15.8,0,195,1.2,340
2021-06-23 19:00:00,18.4,8,3.8,65,1022.5,-0.5,0,15.8,0,362,0.8,491
2021-06-23 20:00:00,17.1,9,5.8,73,1022.7,0.2,0,15.8,0,76,0,338
2021-06-23 21:00:00,16.4,5,4.1,76,1022.7,0,0,15.8,0,14,0,528
2021-06-23 22:00:00,15.9,4,0.9,81,1023.1,0.4,0,15.8,0,0,0,201
2021-06-23 23:00:00,15.6,0,0,83,1023.2,0.1,0,15.8,0,0,0,142
2021-06-24 00:00:00,15.2,0,0,85,1023.3,0.2,0,15.8,0,0,0,112
2021-06-24 01:00:00,14.9,2,0.5,82,1023.1,-0.3,0,15.8,0,0,0,141
2021-06-24 02:00:00,14.9,2,0.7,81,1022.9,-0.2,0,15.8,0,0,0,57
2021-06-24 03:00:00,14.8,0,0.1,82,1022.7,-0.2,0,15.8,0,0,0,12
2021-06-24 04:00:00,14.6,2,0.7,83,1022.5,-0.2,0,15.8,0,0,0,19
2021-06-24 05:00:00,14.4,2,0.5,84,1022.6,0,0,15.8,0,0,0,22
2021-06-24 06:00:00,14.4,0,0,85,1022.5,0,0,15.8,0,40,0,142
2021-06-24 07:00:00,14.9,1,0.9,85,1022.5,-0.1,0,15.8,0,97,0,211
2021-06-24 08:00:00,15.3,1,0.8,85,1022.6,0.1,0,15.8,0,142,0.8,256
2021-06-24 09:00:00,16.9,4,2.4,82,1022.4,-0.1,0,15.8,0,322,1.8,285
2021-06-24 10:00:00,16.6,8,2.1,81,1022.4,-0.1,0,15.8,0,489,3.3,408
2021-06-24 11:00:00,16.9,4,3,75,1022.2,-0.1,0,15.8,0,383,4,608
2021-06-24 12:00:00,18.1,7,4.1,74,1022,-0.2,0,15.8,0,555,4.9,671
2021-06-24 13:00:00,19.7,2,2.5,72,1023,1,0,15.8,0,675,6.2,535
2021-06-24 14:00:00,19.2,5,2.6,77,1022,-1,0,15.8,0,345,3.8,511
2021-06-24 15:00:00,20,4,1.3,77,1022,0,0,15.8,0,527,5.2,478
2021-06-24 16:00:00,20.5,7,2.9,75,1022,0,0,15.8,0,272,2.4,474
2021-06-24 17:00:00,21.2,6,4.1,74,1022,0,0,15.8,0,213,2.2,335
2021-06-24 18:00:00,20.4,7,4,79,1022,0,0,15.8,0,327,1.8,513
2021-06-24 19:00:00,19.6,9,6.1,81,1021,-1,0,15.8,0,95,0.7,523
2021-06-24 20:00:00,18.2,12,6.4,84,1019.7,-1.3,0,15.8,0,72,0,456
2021-06-24 21:00:00,16.4,12,5.2,78,1019.5,-0.1,0,15.8,0,7,0,329
2021-06-24 22:00:00,16.1,8,4.7,75,1019.9,0.4,0.2,16,0.6,0,0,146
2021-06-24 23:00:00,14.8,4,3.8,83,1019.4,-0.4,0.2,16,0,0,0,123
2021-06-25 00:00:00,14.7,5,4.6,87,1019.2,-0.3,0,16,0,0,0,39
2021-06-25 01:00:00,14.9,7,5.2,90,1018.8,-0.4,0,16,0,0,0,40
2021-06-25 02:00:00,15.2,7,3.2,92,1018,-0.8,0.6,16.6,0.6,0,0,2
2021-06-25 03:00:00,15.1,4,1.8,93,1017.6,-0.4,2,18,2.4,0,0,13
2021-06-25 04:00:00,15.3,7,4.6,94,1016.9,-0.7,2.6,18.6,1.8,0,0,18
2021-06-25 05:00:00,15.4,4,2.1,94,1016.7,-0.2,3.2,19.2,0.6,0,0,23
2021-06-25 06:00:00,14.9,2,2.4,94,1016.8,0,3.2,19.2,0,35,0,113
2021-06-25 07:00:00,14.1,4,1,94,1017,0.2,3.2,19.2,0,32,0,205
2021-06-25 08:00:00,14.7,6,2.8,88,1017,0,3.2,19.2,0,213,0.9,265
2021-06-25 09:00:00,15.7,6,2.8,80,1017.1,0.2,3.2,19.2,0,582,2.4,392
2021-06-25 10:00:00,15.9,7,4.1,74,1016.9,-0.3,3.2,19.2,0,265,2,496
2021-06-25 11:00:00,15.6,6,1.5,73,1016.8,-0.1,3.2,19.2,0,288,2.1,685
2021-06-25 12:00:00,15.6,10,3.7,71,1016.9,0.1,3.2,19.2,0,346,2.8,773
2021-06-25 13:00:00,16.1,4,3.3,67,1016.6,-0.3,3.2,19.2,0,262,2.3,659
2021-06-25 14:00:00,16.7,4,3,64,1016.2,-0.4,3.2,19.2,0,396,5.5,642
2021-06-25 15:00:00,17.2,13,4.5,68,1015.9,-0.2,3.2,19.2,0,592,3.5,606
2021-06-25 16:00:00,16.6,8,4.7,73,1015.8,-0.3,3.2,19.2,0,255,2,577
2021-06-25 17:00:00,15.3,7,3.3,79,1015.4,-0.4,3.2,19.2,0,137,0.9,609
2021-06-25 18:00:00,14.9,4,2.6,83,1015.1,-0.2,3.2,19.2,0,104,0.6,854
2021-06-25 19:00:00,14.8,4,2.1,85,1015.2,0,3.2,19.2,0,81,0,809
2021-06-25 20:00:00,15.1,0,0.6,81,1015,-0.1,3.2,19.2,0,30,0,930
2021-06-25 21:00:00,14.9,0,0.6,80,1015.2,0.1,3.2,19.2,0,19,0,839
2021-06-25 22:00:00,14.8,4,2.8,80,1015.5,0.4,3.2,19.2,0,0,0,580
