ts,TEMPC,GUSTMph,AVGMph,HUM_,BAROMb,TRENDMb,RAINDAYMm,RAINMTHMm,RATEMm_hr,SOLARW_m2,UV,Pedestrian
2021-01-30 19:00:00,3.1,12,6.9,91,998.5,1.4,11.4,105.4,0,0,0,74
2021-01-30 20:00:00,3.3,12,4.8,90,999.7,1.2,11.4,105.4,0,0,0,68
2021-01-30 21:00:00,3.4,13,8.1,88,1000.6,0.9,11.4,105.4,0,0,0,52
2021-01-30 22:00:00,3.4,16,7.4,87,1001.3,0.8,11.4,105.4,0,0,0,39
2021-01-30 23:00:00,3.3,12,5.1,86,1002.2,0.9,11.4,105.4,0,0,0,38
2021-01-31 00:00:00,3.2,7,6.1,86,1002.8,0.5,0,105.4,0,0,0,13
2021-01-31 01:00:00,2.7,10,4,85,1003.3,0.6,0,105.4,0,0,0,9
2021-01-31 02:00:00,1.7,7,3,85,1003.3,-0.1,0,105.4,0,0,0,17
2021-01-31 03:00:00,1.2,6,1.7,85,1003.5,0.2,0,105.4,0,0,0,3
2021-01-31 04:00:00,0.6,5,2.4,86,1002.9,-0.6,0,105.4,0,0,0,12
2021-01-31 05:00:00,0.2,2,1.7,87,1002.8,-0.1,0,105.4,0,0,0,8
2021-01-31 06:00:00,0.2,7,2.8,88,1002.4,-0.4,0,105.4,0,0,0,26
2021-01-31 07:00:00,0.2,4,3.3,88,1001.6,-0.7,0,105.4,0,0,0,45
2021-01-31 08:00:00,0.3,7,3.5,88,1001.6,0,0,105.4,0,0,0,47
2021-01-31 09:00:00,0.7,6,3.1,88,1001,-0.5,0,105.4,0,53,0,57
2021-01-31 10:00:00,0.8,4,2.9,87,1000.2,-0.9,0,105.4,0,47,0,126
2021-01-31 11:00:00,1.2,10,3.3,87,998.9,-1.3,0,105.4,0,72,0,150
2021-01-31 12:00:00,1.6,7,4.6,86,997.8,-1.1,0,105.4,0,30,0,204
2021-01-31 13:00:00,1.6,9,4.3,88,996.1,-1.7,0,105.4,0,28,0,272
2021-01-31 14:00:00,1.4,8,4.1,91,994.6,-1.4,0,105.4,0,28,0,258
2021-01-31 15:00:00,1.2,8,4.1,93,993.4,-1.3,0.2,105.6,1.8,26,0,175
2021-01-31 16:00:00,1.3,6,5.3,94,992.3,-1.1,1,106.4,0.6,18,0,121
2021-01-31 17:00:00,1.6,4,3.1,94,991.5,-0.8,1.4,106.8,0.6,0,0,146
2021-01-31 18:00:00,1.9,4,2.1,95,990.8,-0.7,1.6,107,1.2,0,0,102
2021-01-31 19:00:00,2.2,5,2.5,95,990.5,-0.3,1.6,107,0,0,0,85
2021-01-31 20:00:00,2.3,6,1.7,95,990.4,-0.1,1.6,107,0,0,0,62
2021-01-31 21:00:00,2.4,4,1.7,95,990.7,0.3,1.6,107,0,0,0,50
2021-01-31 22:00:00,2.4,4,2,95,990.6,-0.1,1.6,107,0,0,0,19
2021-01-31 23:00:00,2.4,6,2.3,95,990.8,0.2,1.6,107,0,0,0,21
2021-02-01 00:00:00,2.4,4,2.1,95,991.3,0.5,0,0,0,0,0,8
2021-02-01 01:00:00,2.2,4,1.5,95,991.5,0.2,0,0,0,0,0,8
2021-02-01 02:00:00,2.1,4,3.3,95,991.8,0.3,0,0,0,0,0,1
2021-02-01 03:00:00,1.9,6,1.3,95,992.2,0.3,0,0,0,0,0,10
2021-02-01 04:00:00,1.9,4,0.8,95,992.7,0.5,0,0,0,0,0,4
2021-02-01 05:00:00,1.8,4,1.6,95,993.1,0.5,0,0,0,0,0,6
2021-02-01 06:00:00,1.8,1,1.8,95,993.6,0.4,0,0,0,0,0,42
2021-02-01 07:00:00,1.9,2,1,95,994.7,1,0,0,0,0,0,105
2021-02-01 08:00:00,2,7,2.4,96,995.8,1.2,0,0,0,0,0,169
2021-02-01 09:00:00,2.2,5,3.3,96,996.3,0.6,0,0,0,12,0,102
2021-02-01 10:00:00,2.4,4,2.3,96,997.2,0.9,0,0,0,39,0,97
2021-02-01 11:00:00,2.9,4,1.8,96,998.2,0.9,0,0,0,69,0,127
2021-02-01 12:00:00,3.3,2,1.7,96,998.9,0.7,0,0,0,63,0,150
2021-02-01 13:00:00,3.5,1,0.9,96,999.6,0.7,0,0,0,47,0,201
2021-02-01 14:00:00,3.6,2,2.2,95,999.3,-0.2,0,0,0,49,0,177
2021-02-01 15:00:00,3.7,1,0.9,94,999.7,0.3,0,0,0,46,0,192
2021-02-01 16:00:00,3.9,4,1.5,93,1000.2,0.5,0,0,0,16,0,241
2021-02-01 17:00:00,3.9,4,1.6,93,1000.4,0.2,0,0,0,0,0,283
2021-02-01 18:00:00,3.8,4,3.1,93,999.8,-0.6,0,0,0,0,0,171
2021-02-01 19:00:00,3.6,4,1.4,95,999.6,-0.2,0,0,0,0,0,133
2021-02-01 20:00:00,3.6,5,4.8,95,999.3,-0.2,0.2,0.2,0,0,0,88
2021-02-01 21:00:00,3.7,10,6.3,95,998,-1.4,0.4,0.4,0.6,0,0,78
2021-02-01 22:00:00,3.9,16,9.3,96,997.7,-0.2,0.6,0.6,0.6,0,0,23
2021-02-01 23:00:00,4.1,12,4.3,96,995.9,-1.9,3.4,3.4,3.6,0,0,19
2021-02-02 00:00:00,4.3,12,7.5,96,995.2,-0.7,0,6.8,4.2,0,0,10
2021-02-02 01:00:00,4.8,15,5.8,97,994,-1.2,1.4,8.2,1.2,0,0,5
2021-02-02 02:00:00,5.7,7,4.5,97,992.8,-1.3,1.8,8.6,0.6,0,0,1
2021-02-02 03:00:00,6.6,6,4,97,991.9,-0.8,2.2,9,1.8,0,0,3
2021-02-02 04:00:00,7.6,5,4.6,97,991.6,-0.3,2.6,9.4,0.6,0,0,12
2021-02-02 05:00:00,9.6,17,6.7,98,991.6,0,2.8,9.6,1.2,0,0,30
2021-02-02 06:00:00,9.6,13,9.5,97,992.1,0.5,3,9.8,0,0,0,70
2021-02-02 07:00:00,9.3,10,5.4,97,992.5,0.3,3,9.8,0,0,0,108
2021-02-02 08:00:00,9.6,10,4.3,96,993,0.6,3,9.8,0,5,0,149
2021-02-02 09:00:00,10.5,8,4.8,94,993.3,0.3,3,9.8,0,63,0,97
2021-02-02 10:00:00,10.8,10,4.7,93,993.5,0.1,3,9.8,0,146,0.5,64
2021-02-02 11:00:00,11.6,8,5.5,91,993.6,0.2,3,9.8,0,120,0.6,125
2021-02-02 12:00:00,11.6,9,4.8,88,993.4,-0.1,3,9.8,0,109,0.5,159
2021-02-02 13:00:00,12.6,8,5.3,85,992.7,-0.7,3,9.8,0,323,1,87
2021-02-02 14:00:00,13.2,8,5.4,81,991.7,-1,3,9.8,0,258,0.8,229
2021-02-02 15:00:00,12.3,14,8.7,85,991.3,-0.5,3,9.8,0,33,0,197
2021-02-02 16:00:00,10,12,6.3,89,991.1,-0.1,5.4,12.2,0.6,28,0,218
2021-02-02 17:00:00,10.2,8,7,92,990.7,-0.4,5.4,12.2,0,0,0,234
2021-02-02 18:00:00,10.3,6,3.7,93,990.3,-0.4,5.6,12.4,1.2,0,0,173
2021-02-02 19:00:00,10.2,12,8.2,93,990.9,0.6,6.4,13.2,0.6,0,0,121
2021-02-02 20:00:00,9.6,5,3.5,93,991.3,0.5,6.4,13.2,0,0,0,112
2021-02-02 21:00:00,9.1,13,5.3,91,991.1,-0.2,6.4,13.2,0,0,0,72
2021-02-02 22:00:00,9.4,12,5.2,89,991.4,0.3,6.4,13.2,0,0,0,43
2021-02-02 23:00:00,9.6,13,4.8,88,991.8,0.3,6.4,13.2,0,0,0,38
2021-02-03 00:00:00,9.2,15,6.8,91,992.3,0.6,0,13.4,0,0,0,56
2021-02-03 01:00:00,8.7,8,5.5,93,992.9,0.6,0.8,14.2,0.6,0,0,4
2021-02-03 02:00:00,8.3,8,4.6,93,992.8,-0.2,0.8,14.2,0,0,0,6
2021-02-03 03:00:00,8.4,4,2.8,92,992.3,-0.5,0.8,14.2,0,0,0,10
2021-02-03 04:00:00,8.2,8,3.6,93,991.5,-0.8,0.8,14.2,0,0,0,9
2021-02-03 05:00:00,7.9,4,3.1,93,991.6,0,1,14.4,0.6,0,0,22
2021-02-03 06:00:00,7.5,2,0,93,991.3,-0.2,1,14.4,0,0,0,55
2021-02-03 07:00:00,6.9,0,0,93,991.6,0.2,1,14.4,0,0,0,122
2021-02-03 08:00:00,6.8,2,0.9,94,991.9,0.4,1,14.4,0,5,0,161
2021-02-03 09:00:00,7.1,2,0.7,94,992.4,0.5,1,14.4,0,35,0,112
2021-02-03 10:00:00,7.6,6,5.3,95,993.1,0.7,1,14.4,0,98,0.5,111
2021-02-03 11:00:00,8.2,7,4.4,94,994.1,0.9,1,14.4,0,132,0.6,109
2021-02-03 12:00:00,9.1,8,5.5,87,994.9,0.8,1,14.4,0,172,0.8,160
2021-02-03 13:00:00,9.1,8,4.4,85,995.6,0.7,1,14.4,0,98,0.5,161
2021-02-03 14:00:00,8.7,12,8.1,83,996.5,0.9,1,14.4,0,127,0.5,183
2021-02-03 15:00:00,8.8,12,7.5,84,997.5,1,1,14.4,0,132,0,206
2021-02-03 16:00:00,8.1,14,6.8,84,998.3,0.9,1,14.4,0,30,0,269
2021-02-03 17:00:00,7.8,8,4.6,84,999.5,1.2,1,14.4,0,9,0,342
2021-02-03 18:00:00,7.4,12,6.8,86,1000.7,1.2,1,14.4,0,0,0,209
2021-02-03 19:00:00,6.8,4,0.8,86,1001.6,0.9,1,14.4,0,0,0,127
2021-02-03 20:00:00,6.4,1,0.1,87,1002.2,0.6,1,14.4,0,0,0,99
2021-02-03 21:00:00,6.7,4,2.1,89,1002.9,0.7,1,14.4,0,0,0,54
2021-02-03 22:00:00,6.9,5,3.8,89,1003.6,0.7,1,14.4,0,0,0,48
2021-02-03 23:00:00,6.7,5,3,90,1004.5,0.8,1,14.4,0,0,0,40
2021-02-04 00:00:00,6.4,6,4.8,90,1005,0.6,0,14.4,0,0,0,13
2021-02-04 01:00:00,6.3,7,4.5,90,1005.4,0.3,0,14.4,0,0,0,4
2021-02-04 02:00:00,5.9,4,1.3,91,1005.9,0.5,0,14.4,0,0,0,2
2021-02-04 03:00:00,5.5,7,1.6,92,1006,0.1,0,14.4,0,0,0,6
2021-02-04 04:00:00,5.2,4,1.6,93,1005.9,0,0,14.4,0,0,0,5
2021-02-04 05:00:00,5.1,2,1.4,94,1006.3,0.3,0,14.4,0,0,0,17
2021-02-04 06:00:00,5.2,4,1.3,95,1006.5,0.3,0,14.4,0,0,0,49
2021-02-04 07:00:00,5.1,5,2.8,95,1006.6,0.1,0,14.4,0,0,0,124
2021-02-04 08:00:00,5.5,6,3.5,95,1006.8,0.1,0,14.4,0,9,0,174
2021-02-04 09:00:00,6.3,4,2.6,96,1006.9,0.1,0,14.4,0,32,0,117
2021-02-04 10:00:00,6.8,7,4.5,96,1007.1,0.2,0,14.4,0,91,0,94
2021-02-04 11:00:00,7.7,4,5.2,96,1007.1,0,0,14.4,0,33,0,120
2021-02-04 12:00:00,8,6,2.2,96,1006.5,-0.4,0.4,14.8,1.2,33,0,117
2021-02-04 13:00:00,8.6,9,6.3,96,1005.9,-0.6,1,15.4,0.6,37,0,139
2021-02-04 14:00:00,8.8,6,3.6,96,1005.3,-0.7,1,15.4,0,72,0.6,128
2021-02-04 15:00:00,9.2,5,1.6,96,1004.8,-0.4,1.2,15.6,0,46,0,155
2021-02-04 16:00:00,9.2,4,1.7,96,1004.7,-0.1,3.8,18.2,6,37,0,213
2021-02-04 17:00:00,8.9,4,2.6,96,1004.6,-0.1,4,18.4,0.6,0,0,262
2021-02-04 18:00:00,8.9,6,1.3,96,1004.8,0.2,4.4,18.8,0.6,0,0,184
2021-02-04 19:00:00,8.6,4,2.6,96,1004.9,0,4.8,19.2,0,0,0,128
2021-02-04 20:00:00,8.3,0,0,96,1004.7,-0.2,4.8,19.2,0,0,0,92
2021-02-04 21:00:00,8.4,1,0,96,1004.8,0.1,4.8,19.2,0,0,0,48
2021-02-04 22:00:00,7.8,4,0.8,96,1005.2,0.4,4.8,19.2,0,0,0,68
2021-02-04 23:00:00,7.6,4,0.9,96,1005.5,0.3,4.8,19.2,0,0,0,36
2021-02-05 00:00:00,7.5,8,2.6,96,1006.3,0.7,0,19.2,0,0,0,30
2021-02-05 01:00:00,6.8,4,2.4,96,1006.2,-0.1,0,19.2,0,0,0,9
2021-02-05 02:00:00,6.2,2,1.4,96,1006,-0.1,0,19.2,0,0,0,17
2021-02-05 03:00:00,5.5,2,0.6,96,1006.2,0.2,0.2,19.4,0,0,0,14
2021-02-05 04:00:00,5.3,4,2.1,96,1006.3,0.1,0.2,19.4,0,0,0,4
2021-02-05 05:00:00,5.3,4,2.2,96,1006.1,-0.2,0.2,19.4,0,0,0,11
2021-02-05 06:00:00,4.8,4,2.2,96,1006.4,0.3,0.2,19.4,0,0,0,42
2021-02-05 07:00:00,5.2,5,1.6,96,1006.4,0,0.2,19.4,0,0,0,98
2021-02-05 08:00:00,5.8,4,0.5,96,1006.7,0.2,0.2,19.4,0,23,0,160
2021-02-05 09:00:00,6.7,5,3.8,97,1007.1,0.4,0.2,19.4,0,69,0,119
2021-02-05 10:00:00,7.2,5,2.6,96,1007,0,0.4,19.6,0,70,0,98
2021-02-05 11:00:00,8.7,6,2.5,90,1007.1,0.1,0.4,19.6,0,306,0.9,145
2021-02-05 12:00:00,9.8,9,3.5,81,1006.7,-0.4,0.4,19.6,0,360,1.2,181
2021-02-05 13:00:00,9.8,8,2.6,81,1006.1,-0.6,0.4,19.6,0,171,0.8,230
2021-02-05 14:00:00,9.6,4,2.6,84,1005.7,-0.4,0.4,19.6,0,28,0,199
2021-02-05 15:00:00,8.7,4,2.1,91,1005.4,-0.3,2.4,21.6,0.6,109,0,190
2021-02-05 16:00:00,7.8,4,1.8,92,1005.9,0.4,3.4,22.6,1.2,40,0,244
2021-02-05 17:00:00,7.1,9,6.4,92,1006.1,0.2,3.4,22.6,0,7,0,284
2021-02-05 18:00:00,6.3,6,4.6,92,1006.4,0.3,3.4,22.6,0,0,0,246
2021-02-05 19:00:00,5.4,4,3.1,91,1006.8,0.3,3.4,22.6,0,0,0,176
2021-02-05 20:00:00,4.8,5,1.3,91,1007.3,0.5,3.4,22.6,0,0,0,193
2021-02-05 21:00:00,4.7,2,1.4,92,1007.4,0.2,3.4,22.6,0,0,0,152
2021-02-05 22:00:00,4.3,4,1.3,92,1007.5,0,3.4,22.6,0,0,0,58
2021-02-05 23:00:00,3.8,2,1.2,93,1007.7,0.2,3.4,22.6,0,0,0,42
2021-02-06 00:00:00,3.2,2,1,93,1007.6,0,0,22.6,0,0,0,32
2021-02-06 01:00:00,2.8,0,0,93,1007.6,0,0,22.6,0,0,0,11
2021-02-06 02:00:00,2.1,0,0,93,1007.5,-0.1,0.2,22.8,0.6,0,0,19
2021-02-06 03:00:00,1.6,0,0,94,1007.5,0.1,0.2,22.8,0,0,0,20
2021-02-06 04:00:00,1.2,0,0,94,1007.4,-0.2,0.2,22.8,0,0,0,14
2021-02-06 05:00:00,1.4,0,0.3,94,1007.3,-0.1,0.2,22.8,0,0,0,8
2021-02-06 06:00:00,1.3,1,0.7,95,1007,-0.3,0.2,22.8,0,0,0,25
2021-02-06 07:00:00,1.1,4,1.3,95,1007.1,0.1,0.2,22.8,0,0,0,40
2021-02-06 08:00:00,1.6,4,1.2,95,1007.2,0.1,0.2,22.8,0,19,0,51
2021-02-06 09:00:00,1.9,4,2.2,96,1007.4,0.2,0.2,22.8,0,60,0,78
2021-02-06 10:00:00,2.8,2,1.2,96,1007.3,-0.2,0.2,22.8,0,109,0,123
2021-02-06 11:00:00,3.9,2,1.3,96,1007.1,-0.1,0.2,22.8,0,155,0.7,173
2021-02-06 12:00:00,4.9,4,2.5,94,1006.7,-0.4,0.4,23,0.6,153,0.8,150
2021-02-06 13:00:00,6.2,6,3.8,89,1006.3,-0.4,0.4,23,0,387,1.1,190
2021-02-06 14:00:00,6.9,6,3,85,1005.9,-0.5,0.4,23,0,371,0.9,329
2021-02-06 15:00:00,6.5,6,2.2,85,1005.7,-0.2,0.4,23,0,123,0.5,337
2021-02-06 16:00:00,5.3,4,1.4,89,1005.5,-0.2,0.4,23,0,49,0,266
2021-02-06 17:00:00,4.1,5,1.2,91,1005.7,0.2,0.4,23,0,7,0,189
2021-02-06 18:00:00,3.4,9,2.4,92,1005.8,0.1,0.4,23,0,0,0,115
2021-02-06 19:00:00,3,12,6.1,93,1005.9,0.1,0.4,23,0,0,0,112
2021-02-06 20:00:00,3,7,5.2,94,1006,0.1,0.4,23,0,0,0,70
2021-02-06 21:00:00,2.9,5,2.2,94,1005.9,0,0.4,23,0,0,0,65
2021-02-06 22:00:00,3.6,6,1.3,95,1005.8,-0.1,0.4,23,0,0,0,68
2021-02-06 23:00:00,4.1,6,1.4,95,1006,0.2,0.4,23,0,0,0,32
2021-02-07 00:00:00,4.4,12,5.2,95,1005.8,-0.2,0,23,0,0,0,9
2021-02-07 01:00:00,3.8,13,6.1,94,1005.8,-0.1,0,23,0,0,0,26
2021-02-07 02:00:00,3.3,12,7.6,93,1006.1,0.3,0,23,0,0,0,13
2021-02-07 03:00:00,2.6,12,5.6,93,1006.4,0.2,0,23,0,0,0,5
2021-02-07 04:00:00,2.6,8,2.8,94,1006.1,-0.2,0,23,0,0,0,8
2021-02-07 05:00:00,2.9,4,3.3,94,1006.4,0.3,0,23,0,0,0,4
2021-02-07 06:00:00,3.1,9,8.2,93,1006.7,0.2,0,23,0,0,0,21
2021-02-07 07:00:00,2.9,12,5.3,92,1007.1,0.4,0,23,0,0,0,25
2021-02-07 08:00:00,2.8,9,3.3,90,1007.5,0.5,0,23,0,0,0,24
2021-02-07 09:00:00,2.5,9,5.3,87,1007.8,0.2,0,23,0,32,0,49
2021-02-07 10:00:00,2.4,12,7.2,82,1007.9,0.1,0,23,0,51,0,99
2021-02-07 11:00:00,2.5,16,7.4,74,1007.7,-0.1,0,23,0,77,0,169
2021-02-07 12:00:00,2.7,15,6.6,70,1007.4,-0.3,0,23,0,183,0.8,215
2021-02-07 13:00:00,2.8,13,9.5,68,1006.9,-0.5,0,23,0,163,0.8,243
2021-02-07 14:00:00,3,20,6.4,68,1006.5,-0.5,0,23,0,83,0,243
2021-02-07 15:00:00,2.7,14,5.5,72,1006.2,-0.3,0,23,0,60,0,234
2021-02-07 16:00:00,2.4,23,6,69,1005.9,-0.4,0,23,0,70,0,185
2021-02-07 17:00:00,2.1,12,4.1,68,1005.9,0,0,23,0,7,0,144
2021-02-07 18:00:00,1.9,10,5.3,70,1006,0.2,0,23,0,0,0,94
2021-02-07 19:00:00,1.8,10,3.9,72,1005.8,-0.2,0,23,0,0,0,75
2021-02-07 20:00:00,1.6,8,3.9,75,1005.9,0,0,23,0,0,0,84
2021-02-07 21:00:00,1.3,12,5.5,76,1005.8,0,0,23,0,0,0,98
2021-02-07 22:00:00,1.2,12,5.2,77,1005.6,-0.2,0,23,0,0,0,73
2021-02-07 23:00:00,1,14,5.5,80,1005.2,-0.4,0,23,0,0,0,56
2021-02-08 00:00:00,0.8,15,4.8,83,1005.1,-0.1,0,23,0,0,0,51
2021-02-08 01:00:00,0.7,12,7.4,83,1004.8,-0.3,0,23,0,0,0,30
2021-02-08 02:00:00,0.6,10,5.2,82,1004.5,-0.2,0,23,0,0,0,55
2021-02-08 03:00:00,0.6,10,3.7,80,1004.3,-0.4,0,23,0,0,0,62
2021-02-08 04:00:00,0.4,10,5.9,82,1004.2,-0.2,0,23,0,0,0,36
2021-02-08 05:00:00,0.1,12,7,83,1004.3,0.1,0,23,0,0,0,29
2021-02-08 06:00:00,0,12,9.2,80,1004.1,-0.2,0,23,0,0,0,62
2021-02-08 07:00:00,-0.1,8,2.6,81,1004.2,0.1,0,23,0,0,0,113
2021-02-08 08:00:00,-0.4,10,5.3,84,1004.4,0.3,0,23,0,26,0,163
2021-02-08 09:00:00,0.2,10,8.2,80,1004.6,0.1,0,23,0,72,0,102
2021-02-08 10:00:00,0.8,10,4.6,77,1004.6,0.1,0,23,0,83,0,123
2021-02-08 11:00:00,1.3,7,4.7,75,1004.5,-0.1,0,23,0,160,0.9,140
2021-02-08 12:00:00,1.8,17,7,70,1004.2,-0.4,0,23,0,86,0.7,145
2021-02-08 13:00:00,1.6,9,5.9,71,1003.9,-0.2,0,23,0,105,0.9,192
2021-02-08 14:00:00,1.7,12,5.9,71,1003.8,-0.2,0,23,0,93,0,167
2021-02-08 15:00:00,1.7,12,7.1,70,1004,0.3,0,23,0,90,0,190
2021-02-08 16:00:00,1.6,9,4.1,68,1004.2,0.2,0,23,0,63,0,221
2021-02-08 17:00:00,1.2,12,5.3,72,1004.7,0.4,0,23,0,7,0,242
2021-02-08 18:00:00,0.8,10,5.4,75,1005.2,0.6,0,23,0,0,0,176
2021-02-08 19:00:00,0.4,14,5.9,75,1005.5,0.3,0,23,0,0,0,121
2021-02-08 20:00:00,0.3,13,8.3,76,1005.5,0,0,23,0,0,0,73
2021-02-08 21:00:00,0.1,12,5.9,77,1005.6,0,0,23,0,0,0,43
2021-02-08 22:00:00,0,8,6.2,77,1005.8,0.3,0,23,0,0,0,33
2021-02-08 23:00:00,-0.4,10,7.7,78,1005.8,0.1,0,23,0,0,0,9
2021-02-09 00:00:00,-0.3,4,2.6,79,1006.2,0.4,0,23,0,0,0,33
2021-02-09 01:00:00,-0.8,9,4.9,82,1006.4,0.1,0,23,0,0,0,14
2021-02-09 02:00:00,-0.9,4,4.6,83,1007,0.6,0,23,0,0,0,18
2021-02-09 03:00:00,-0.7,9,5.2,84,1006.8,-0.2,0,23,0,0,0,24
2021-02-09 04:00:00,-0.7,4,1.8,84,1006.7,-0.1,0,23,0,0,0,17
2021-02-09 05:00:00,-0.8,4,1.2,85,1006.3,-0.4,0,23,0,0,0,11
2021-02-09 06:00:00,-0.9,7,3.1,86,1005.8,-0.5,0,23,0,0,0,49
2021-02-09 07:00:00,-1.3,4,3.5,86,1005.5,-0.3,0,23,0,0,0,98
2021-02-09 08:00:00,-1.2,9,4.7,85,1005.7,0.2,0,23,0,26,0,162
2021-02-09 09:00:00,-0.4,12,4.3,82,1006,0.3,0,23,0,86,0,133
2021-02-09 10:00:00,0.6,13,6.2,78,1006.3,0.4,0,23,0,258,0.7,110
2021-02-09 11:00:00,0.7,13,11.7,74,1006.3,-0.1,0,23,0,125,0.6,129
2021-02-09 12:00:00,1.1,13,6.8,72,1006.3,0,0,23,0,69,0,194
2021-02-09 13:00:00,1.2,7,9.8,72,1006,-0.3,0,23,0,83,0.5,191
2021-02-09 14:00:00,1.3,9,8.1,73,1005.3,-0.7,0,23,0,123,0.6,182
2021-02-09 15:00:00,0.3,14,8.1,79,1004.9,-0.4,0,23,0,42,0,215
2021-02-09 16:00:00,0.9,18,9.4,74,1004.3,-0.7,0,23,0,12,0,238
2021-02-09 17:00:00,0.1,9,7.7,79,1004.9,0.6,0,23,0,11,0,253
2021-02-09 18:00:00,-0.3,12,9.3,78,1005.6,0.7,0,23,0,0,0,192
2021-02-09 19:00:00,-0.1,7,4,79,1005.9,0.2,0,23,0,0,0,110
2021-02-09 20:00:00,-0.7,4,4.3,78,1006,0.1,0,23,0,0,0,86
2021-02-09 21:00:00,-0.9,12,4.6,79,1006.2,0.2,0,23,0,0,0,60
2021-02-09 22:00:00,-0.8,17,4.9,82,1006.8,0.6,0,23,0,0,0,41
2021-02-09 23:00:00,-1.2,12,6,82,1007.3,0.6,0,23,0,0,0,58
2021-02-10 00:00:00,-1.1,13,6.9,83,1007.8,0.4,0,23,0,0,0,53
2021-02-10 01:00:00,-0.8,7,5.2,82,1008.3,0.5,0,23,0,0,0,36
2021-02-10 02:00:00,-1.3,8,3.5,82,1008.9,0.6,0,23,0,0,0,50
2021-02-10 03:00:00,-1.9,5,3.6,84,1009.4,0.4,0,23,0,0,0,47
2021-02-10 04:00:00,-2.3,4,3,87,1010.1,0.7,0,23,0,0,0,41
2021-02-10 05:00:00,-2.2,6,3.2,88,1010.7,0.7,0,23,0,0,0,34
2021-02-10 06:00:00,-2.2,4,3.5,89,1011.3,0.7,0,23,0,0,0,49
2021-02-10 07:00:00,-2.2,7,3.1,90,1012.3,0.9,0,23,0,0,0,98
2021-02-10 08:00:00,-2.2,2,0.8,90,1013.7,1.5,0,23,0,14,0,180
2021-02-10 09:00:00,-1,9,4.1,89,1014.8,1.1,0,23,0,120,0,119
2021-02-10 10:00:00,0.2,10,3.1,85,1015.5,0.6,0,23,0,127,0.5,110
2021-02-10 11:00:00,0.8,6,4.4,82,1016.6,1.1,0,23,0,167,0.7,133
2021-02-10 12:00:00,1.6,12,4.8,79,1017.3,0.7,0,23,0,127,0.7,180
2021-02-10 13:00:00,2.3,8,5.6,78,1017.6,0.3,0,23,0,125,0,213
2021-02-10 14:00:00,2.3,4,5.5,72,1017.9,0.3,0,23,0,357,1,157
2021-02-10 15:00:00,1.7,7,6.4,68,1018.6,0.7,0,23,0,47,0,241
2021-02-10 16:00:00,1.9,5,3.6,66,1019.1,0.6,0,23,0,128,0,266
2021-02-10 17:00:00,1.3,5,3.9,64,1019.6,0.5,0,23,0,7,0,319
2021-02-10 18:00:00,0.2,4,3.2,71,1020.7,1,0,23,0,0,0,201
2021-02-10 19:00:00,-0.5,2,0.2,74,1021.4,0.7,0,23,0,0,0,112
2021-02-10 20:00:00,-1.4,4,1.3,76,1021.8,0.5,0,23,0,0,0,111
2021-02-10 21:00:00,-1.7,4,1.8,77,1022.3,0.4,0,23,0,0,0,60
2021-02-10 22:00:00,-1.9,4,2,80,1023.2,0.9,0,23,0,0,0,71
2021-02-10 23:00:00,-2,4,3.8,83,1023.1,-0.1,0,23,0,0,0,54
2021-02-11 00:00:00,-2.4,4,2.2,85,1023.8,0.7,0,23,0,0,0,61
2021-02-11 01:00:00,-2.8,4,1.8,86,1024,0.2,0,23,0,0,0,44
2021-02-11 02:00:00,-2.9,7,6.1,88,1024.5,0.5,0,23,0,0,0,61
2021-02-11 03:00:00,-3.1,6,5.1,89,1024.2,-0.3,0,23,0,0,0,51
2021-02-11 04:00:00,-3.4,9,6.1,90,1024,-0.1,0,23,0,0,0,66
2021-02-11 05:00:00,-3.5,9,4.4,90,1024,0,0,23,0,0,0,52
2021-02-11 06:00:00,-3.1,8,6,91,1023.9,-0.2,0,23,0,0,0,66
2021-02-11 07:00:00,-3.1,12,7.7,91,1024.1,0.3,0,23,0,0,0,96
2021-02-11 08:00:00,-3.3,8,4.9,91,1024.5,0.4,0,23,0,18,0,162
2021-02-11 09:00:00,-2.2,9,8.1,90,1024.5,0.1,0,23,0,128,0,109
2021-02-11 10:00:00,-0.6,8,4.8,84,1024.9,0.4,0,23,0,251,0.7,89
2021-02-11 11:00:00,0.1,20,13.5,74,1025.4,0.6,0,23,0,163,0.7,147
2021-02-11 12:00:00,0.6,18,11.3,69,1025.4,0,0,23,0,86,0.7,197
2021-02-11 13:00:00,0.9,12,11,68,1024.7,-0.6,0,23,0,174,0.8,204
2021-02-11 14:00:00,1.1,14,12.9,67,1024.7,-0.2,0,23,0,178,0.7,197
2021-02-11 15:00:00,0.7,15,9.5,67,1023.8,-0.8,0,23,0,93,0.5,141
2021-02-11 16:00:00,0.8,13,6.1,67,1023.9,0.1,0,23,0,62,0,243
2021-02-11 17:00:00,0.2,7,5.5,69,1023.7,-0.2,0,23,0,11,0,269
2021-02-11 18:00:00,-0.2,14,7.7,72,1024.1,0.4,0,23,0,0,0,196
2021-02-11 19:00:00,-0.6,10,6.1,72,1024.6,0.4,0,23,0,0,0,141
2021-02-11 20:00:00,-0.7,9,6.1,72,1024.5,0,0,23,0,0,0,88
2021-02-11 21:00:00,-0.7,14,7,72,1025,0.5,0,23,0,0,0,60
2021-02-11 22:00:00,-0.7,13,9,73,1024.7,-0.4,0,23,0,0,0,45
